"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2724","Then I click on ""ADD COMMENT BUTTON"" button","","Thu Jan 29 21:56:10 GMT 2026","passed","Thu Jan 29 21:56:13 GMT 2026","","MWE_RS_036 - Complete a CM Work Order: Complete a CM Work Order","",""
"","565","When I set Region select field","","Wed Jan 28 17:38:49 GMT 2026","passed","Wed Jan 28 17:38:49 GMT 2026","","MWE_RS_001 - Login and Logout from the Application: As a user, I can log into the secure area","",""
"","268","Then I take a screenshot","","Mon Feb 02 13:07:04 GMT 2026","passed","Mon Feb 02 13:07:05 GMT 2026","","MWE_RS_021 - Asset Swap: Asset Swap","",""
"","1754","When I click on ""Reject"" button","","Thu Jan 29 12:10:36 GMT 2026","passed","Thu Jan 29 12:10:38 GMT 2026","","MWE_RS_002 - Start and Pause Work Order: Start and Pause Work Order","",""
"","2724","Then I click on ""Replaced"" button","","Thu Jan 29 21:44:28 GMT 2026","passed","Thu Jan 29 21:44:31 GMT 2026","","MWE_RS_032 - Complete a CM Work Order with Task Assigned: Complete a CM Work Order with Task Assigned","",""
"","948","Then I click on ""SELECT OUTCOME"" option","","Thu Jan 29 21:46:59 GMT 2026","passed","Thu Jan 29 21:47:00 GMT 2026","","MWE_RS_032 - Complete a CM Work Order with Task Assigned: Complete a CM Work Order with Task Assigned","",""
"","710","When I switch to the web view context","","Thu Jan 29 17:25:39 GMT 2026","passed","Thu Jan 29 17:25:40 GMT 2026","","MWE_RS_011 - Complete an assigned Task: Complete an assigned Task on Work Order","",""
"","1709","Then I click on ""PAUSE ICON"" button","","Thu Jan 29 17:48:27 GMT 2026","passed","Thu Jan 29 17:48:29 GMT 2026","","MWE_RS_017 - Add Manual Time Entry: Add Manual Time Entry","",""
"","1371","Then I click on ""CAUSE CLASS"" option","","Thu Jan 29 21:55:03 GMT 2026","passed","Thu Jan 29 21:55:05 GMT 2026","","MWE_RS_036 - Complete a CM Work Order: Complete a CM Work Order","",""
"","1023","Then I can connect to the Environment","","Thu Feb 05 18:37:20 GMT 2026","passed","Thu Feb 05 18:37:21 GMT 2026","","MWE_RS_059 - Return Work For Other People: Return Work For Other People","",""
"","276323","And I see allow button","","Fri Jan 30 10:57:48 GMT 2026","passed","Fri Jan 30 11:02:24 GMT 2026","","MWE_RS_022 - Check out Materials and make Reservations: Checkout Materials and make Reservations","",""
"","513","Then I verify location field is populated","","Wed Feb 04 11:54:48 GMT 2026","passed","Wed Feb 04 11:54:49 GMT 2026","","MWE_RS_006 - Create Follow On Work Order Add To Backlog: Create Follow On Work Order Add To Backlog","",""
"","1925","Then I click on ""PAUSE"" button","","Thu Jan 29 17:48:29 GMT 2026","passed","Thu Jan 29 17:48:31 GMT 2026","","MWE_RS_017 - Add Manual Time Entry: Add Manual Time Entry","",""
"","25003","Then I wait for page to load","","Wed Feb 04 11:54:59 GMT 2026","passed","Wed Feb 04 11:55:24 GMT 2026","","MWE_RS_006 - Create Follow On Work Order Add To Backlog: Create Follow On Work Order Add To Backlog","",""
"","1216","When I set Region as ""Europe""","","Wed Jan 28 18:20:03 GMT 2026","passed","Wed Jan 28 18:20:04 GMT 2026","","MWE_RS_023 - Clear Local Data of application: Clear Local Data of application","",""
"","2620","Then I click on ""UPDATE"" button","","Thu Jan 29 21:55:19 GMT 2026","passed","Thu Jan 29 21:55:22 GMT 2026","","MWE_RS_036 - Complete a CM Work Order: Complete a CM Work Order","",""
"","827","Then I navigate to ""back""","","Fri Jan 30 15:19:53 GMT 2026","passed","Fri Jan 30 15:19:54 GMT 2026","","MWE_RS_024 - User level Notifications: User level Notifications","",""
"","1046","When I press ""MATERIALS"" widget","","Mon Feb 02 13:04:04 GMT 2026","passed","Mon Feb 02 13:04:05 GMT 2026","","MWE_RS_021 - Asset Swap: Asset Swap","",""
"","24079","And I set ""Details"" value field to ""MWE 1.13.0 TESTING""","","Thu Jan 29 12:36:51 GMT 2026","passed","Thu Jan 29 12:37:15 GMT 2026","","MWE_RS_003 - Add Comment: Add Comment to Work Order","",""
"","3087","Then I enter username as ""yinka.oludipe@keolisameydlr.co.uk""","","Wed Jan 28 17:12:06 GMT 2026","passed","Wed Jan 28 17:12:09 GMT 2026","","MWE_RS_027- View Application Details: Version, Environment and Licenses","",""
"","2519","And I enter password as ""yo2026@@""","","Thu Jan 29 17:42:59 GMT 2026","passed","Thu Jan 29 17:43:01 GMT 2026","","MWE_RS_017 - Add Manual Time Entry: Add Manual Time Entry","",""
"","1027","Then I click on ""SELECT OUTCOME"" option","","Mon Feb 02 13:06:33 GMT 2026","passed","Mon Feb 02 13:06:34 GMT 2026","","MWE_RS_021 - Asset Swap: Asset Swap","",""
"","2850","Then I click on ""ADD COMMENT BUTTON"" button","","Thu Jan 29 21:45:30 GMT 2026","passed","Thu Jan 29 21:45:33 GMT 2026","","MWE_RS_032 - Complete a CM Work Order with Task Assigned: Complete a CM Work Order with Task Assigned","",""
"","2897","When I set ""helpless-pig-37"" into Environment Code input field","","Mon Feb 02 11:41:20 GMT 2026","passed","Mon Feb 02 11:41:23 GMT 2026","","MWE_RS_024 - User level Notifications: User level Notifications","",""
"","1473","Then The status of the work Order is in ""In Progress""","","Thu Jan 29 18:50:09 GMT 2026","passed","Thu Jan 29 18:50:10 GMT 2026","","MWE_RS_010 - Fail an assigned Task: Fail an assigned Task on Work Order","",""
"","3003","Then I click on ""PAUSE"" button","","Wed Feb 04 11:55:46 GMT 2026","passed","Wed Feb 04 11:55:49 GMT 2026","","MWE_RS_006 - Create Follow On Work Order Add To Backlog: Create Follow On Work Order Add To Backlog","",""
"","2825","Then I click on ""PAUSE ICON"" button","","Wed Feb 04 11:55:43 GMT 2026","passed","Wed Feb 04 11:55:46 GMT 2026","","MWE_RS_006 - Create Follow On Work Order Add To Backlog: Create Follow On Work Order Add To Backlog","",""
"","25003","Then I wait for page to load","","Mon Feb 02 13:06:39 GMT 2026","passed","Mon Feb 02 13:07:04 GMT 2026","","MWE_RS_021 - Asset Swap: Asset Swap","",""
"","258","Then I take a screenshot","","Wed Jan 28 17:18:18 GMT 2026","passed","Wed Jan 28 17:18:18 GMT 2026","","MWE_RS_027- View Application Details: Version, Environment and Licenses","",""
"","1393","Then I click on ""SEARCH"" button","","Fri Jan 30 11:03:15 GMT 2026","passed","Fri Jan 30 11:03:16 GMT 2026","","MWE_RS_022 - Check out Materials and make Reservations: Checkout Materials and make Reservations","",""
"","547","When I set Region select field","","Mon Feb 02 11:48:26 GMT 2026","passed","Mon Feb 02 11:48:26 GMT 2026","","MWE_RS_038 - Route Stop WO Descriptions are displayed alongside Route Stop ID as part of the task grouping heading: Route Stop WO Descriptions are displayed alongside Route Stop ID as part of the task grouping heading","",""
"","287110","And I see allow button","","Thu Jan 29 12:05:24 GMT 2026","passed","Thu Jan 29 12:10:11 GMT 2026","","MWE_RS_002 - Start and Pause Work Order: Start and Pause Work Order","",""
"","614","When I switch to the web view context","","Thu Jan 29 12:05:15 GMT 2026","passed","Thu Jan 29 12:05:16 GMT 2026","","MWE_RS_002 - Start and Pause Work Order: Start and Pause Work Order","",""
"","1424","Then signIn option shows up","","Wed Jan 28 17:12:04 GMT 2026","passed","Wed Jan 28 17:12:05 GMT 2026","","MWE_RS_027- View Application Details: Version, Environment and Licenses","",""
"","4833","Then ""MIT"" text is displayed","","Wed Jan 28 17:18:13 GMT 2026","passed","Wed Jan 28 17:18:17 GMT 2026","","MWE_RS_027- View Application Details: Version, Environment and Licenses","",""
"","871","Then I navigate ""Work"" tab","","Mon Feb 02 13:36:21 GMT 2026","passed","Mon Feb 02 13:36:22 GMT 2026","","MWE_RS_029 - Child Work Order: Child Work Order","",""
"","2810","And I click on ""Sign In"" button","","Wed Jan 28 18:20:16 GMT 2026","passed","Wed Jan 28 18:20:18 GMT 2026","","MWE_RS_023 - Clear Local Data of application: Clear Local Data of application","",""
"","3977","Then I click on ""START ICON"" button","","Thu Feb 05 18:42:43 GMT 2026","passed","Thu Feb 05 18:42:47 GMT 2026","","MWE_RS_059 - Return Work For Other People: Return Work For Other People","",""
"","837","When I tap on task with number ""20.""","","Thu Jan 29 17:31:24 GMT 2026","passed","Thu Jan 29 17:31:25 GMT 2026","","MWE_RS_011 - Complete an assigned Task: Complete an assigned Task on Work Order","",""
"","3977","Then I click on ""SELECT USERS"" button","","Thu Feb 05 18:18:06 GMT 2026","passed","Thu Feb 05 18:18:10 GMT 2026","","MWE_RS_057 - Capture Time For Other People: Capture Time For Other People","",""
"","685","Then WO page is ""Shown""","","Thu Jan 29 21:43:45 GMT 2026","passed","Thu Jan 29 21:43:45 GMT 2026","","MWE_RS_032 - Complete a CM Work Order with Task Assigned: Complete a CM Work Order with Task Assigned","",""
"","21","And I switch to native view context","","Wed Feb 04 11:49:00 GMT 2026","passed","Wed Feb 04 11:49:00 GMT 2026","","MWE_RS_006 - Create Follow On Work Order Add To Backlog: Create Follow On Work Order Add To Backlog","",""
"","273698","And I see allow button","","Wed Feb 04 14:43:32 GMT 2026","passed","Wed Feb 04 14:48:05 GMT 2026","","MWE_RS_056 - Attach a Document to assigned Work Order and verify in Files tab: Attach a Document to assigned Work Order and verify in Files tab","",""
"","2510","And I enter password as ""yo2026@@""","","Thu Jan 29 18:44:44 GMT 2026","passed","Thu Jan 29 18:44:46 GMT 2026","","MWE_RS_010 - Fail an assigned Task: Fail an assigned Task on Work Order","",""
"","250","Then I take a screenshot","","Wed Feb 04 14:50:29 GMT 2026","passed","Wed Feb 04 14:50:29 GMT 2026","","MWE_RS_056 - Attach a Document to assigned Work Order and verify in Files tab: Attach a Document to assigned Work Order and verify in Files tab","",""
"","2124","Then I click on ""OK"" button","","Thu Jan 29 18:51:29 GMT 2026","passed","Thu Jan 29 18:51:31 GMT 2026","","MWE_RS_010 - Fail an assigned Task: Fail an assigned Task on Work Order","",""
"","1200","Then The status of the work Order is in ""In Progress""","","Thu Jan 29 17:30:52 GMT 2026","passed","Thu Jan 29 17:30:53 GMT 2026","","MWE_RS_011 - Complete an assigned Task: Complete an assigned Task on Work Order","",""
"","751","When I navigate to ""back""","","Thu Feb 05 19:28:29 GMT 2026","passed","Thu Feb 05 19:28:30 GMT 2026","","MWE_RS_060 - Complete Work For Other People: Complete Work For Other People","",""
"","1431","Then I click on ""SELECT"" button","","Mon Feb 02 13:05:00 GMT 2026","passed","Mon Feb 02 13:05:01 GMT 2026","","MWE_RS_021 - Asset Swap: Asset Swap","",""
"","1107","When I select the second item ""3000890"" from the search results","","Fri Jan 30 11:03:09 GMT 2026","passed","Fri Jan 30 11:03:10 GMT 2026","","MWE_RS_022 - Check out Materials and make Reservations: Checkout Materials and make Reservations","",""
"","594","When I set Region select field","","Wed Feb 04 11:39:51 GMT 2026","passed","Wed Feb 04 11:39:52 GMT 2026","","MWE_RS_055 - Reset Application: Reset Application","",""
"","763","When I tap on task with number ""10.""","","Thu Jan 29 17:30:56 GMT 2026","passed","Thu Jan 29 17:30:56 GMT 2026","","MWE_RS_011 - Complete an assigned Task: Complete an assigned Task on Work Order","",""
"","1388","Then I click on ""SELECT ASSET"" button","","Mon Feb 02 13:04:32 GMT 2026","passed","Mon Feb 02 13:04:34 GMT 2026","","MWE_RS_021 - Asset Swap: Asset Swap","",""
"","31","And I switch to native view context","","Wed Feb 04 10:25:44 GMT 2026","passed","Wed Feb 04 10:25:44 GMT 2026","","MWE_RS_050  - After refreshing environment synchronization screen appears: After refreshing environment synchronization screen appears","",""
"","879","When I click at ""first"" WO","","Thu Jan 29 12:36:11 GMT 2026","passed","Thu Jan 29 12:36:12 GMT 2026","","MWE_RS_003 - Add Comment: Add Comment to Work Order","",""
"","19","And I switch to native view context","","Thu Jan 29 20:27:06 GMT 2026","passed","Thu Jan 29 20:27:06 GMT 2026","","MWE_RS_015 - Return an Assigned Work Order: Return an Assigned Work Order","",""
"","14","And I switch to native view context","","Thu Feb 05 18:37:32 GMT 2026","passed","Thu Feb 05 18:37:32 GMT 2026","","MWE_RS_059 - Return Work For Other People: Return Work For Other People","",""
"","2093","Then I click on ""PAUSE"" button","","Thu Jan 29 12:10:51 GMT 2026","passed","Thu Jan 29 12:10:53 GMT 2026","","MWE_RS_002 - Start and Pause Work Order: Start and Pause Work Order","",""
"","1889","Then I click on ""REMEDY CLASS"" option","","Wed Feb 04 11:55:32 GMT 2026","passed","Wed Feb 04 11:55:33 GMT 2026","","MWE_RS_006 - Create Follow On Work Order Add To Backlog: Create Follow On Work Order Add To Backlog","",""
"","629","When I switch to the web view context","","Thu Jan 29 15:58:41 GMT 2026","passed","Thu Jan 29 15:58:41 GMT 2026","","MWE_RS_012 - Change Location on Work Order: Change Location on Work Order","",""
"","892","When I click at ""first"" WO","","Thu Feb 05 18:17:22 GMT 2026","passed","Thu Feb 05 18:17:23 GMT 2026","","MWE_RS_057 - Capture Time For Other People: Capture Time For Other People","",""
"","2012","Then signIn option shows up","","Thu Jan 29 20:26:55 GMT 2026","passed","Thu Jan 29 20:26:57 GMT 2026","","MWE_RS_015 - Return an Assigned Work Order: Return an Assigned Work Order","",""
"","1335","When I select the first item ""3000890"" from the search results","","Fri Jan 30 11:03:08 GMT 2026","passed","Fri Jan 30 11:03:09 GMT 2026","","MWE_RS_022 - Check out Materials and make Reservations: Checkout Materials and make Reservations","",""
"","2715","Then I click on ""Coin Stuck In Slot"" button","","Thu Jan 29 21:55:05 GMT 2026","passed","Thu Jan 29 21:55:07 GMT 2026","","MWE_RS_036 - Complete a CM Work Order: Complete a CM Work Order","",""
"","2051","Then The status of the work Order is in ""In Progress""","","Thu Feb 05 15:33:57 GMT 2026","passed","Thu Feb 05 15:33:59 GMT 2026","","MWE_RS_057 - Capture Time For Other People: Capture Time For Other People","",""
"","3030","Then I enter username as ""yinka.oludipe@keolisameydlr.co.uk""","","Thu Jan 29 21:38:31 GMT 2026","passed","Thu Jan 29 21:38:34 GMT 2026","","MWE_RS_032 - Complete a CM Work Order with Task Assigned: Complete a CM Work Order with Task Assigned","",""
"","394","Then I compare the time value ""1d 0h 0m""","","Thu Jan 29 17:48:26 GMT 2026","passed","Thu Jan 29 17:48:26 GMT 2026","","MWE_RS_017 - Add Manual Time Entry: Add Manual Time Entry","",""
"","604","Then WO page is ""Shown""","","Thu Jan 29 21:54:24 GMT 2026","passed","Thu Jan 29 21:54:24 GMT 2026","","MWE_RS_036 - Complete a CM Work Order: Complete a CM Work Order","",""
"","25","And I switch to native view context","","Thu Jan 29 21:49:17 GMT 2026","passed","Thu Jan 29 21:49:17 GMT 2026","","MWE_RS_036 - Complete a CM Work Order: Complete a CM Work Order","",""
"","4530","And I enter ""Beckton Depot"" in the location search field","","Thu Jan 29 16:04:03 GMT 2026","passed","Thu Jan 29 16:04:08 GMT 2026","","MWE_RS_012 - Change Location on Work Order: Change Location on Work Order","",""
"","3733","Then I click on ""START WORK"" button","","Wed Feb 04 14:48:14 GMT 2026","passed","Wed Feb 04 14:48:18 GMT 2026","","MWE_RS_056 - Attach a Document to assigned Work Order and verify in Files tab: Attach a Document to assigned Work Order and verify in Files tab","",""
"","1255","When I set Region as ""Europe""","","Thu Jan 29 20:26:50 GMT 2026","passed","Thu Jan 29 20:26:51 GMT 2026","","MWE_RS_015 - Return an Assigned Work Order: Return an Assigned Work Order","",""
"","1015","Then ""FAILURE INFORMATION"" widget is clicked","","Thu Feb 05 19:25:27 GMT 2026","passed","Thu Feb 05 19:25:28 GMT 2026","","MWE_RS_060 - Complete Work For Other People: Complete Work For Other People","",""
"","3331","Then I click on ""CREATE FOLLOW-ON"" button","","Wed Feb 04 11:55:39 GMT 2026","passed","Wed Feb 04 11:55:43 GMT 2026","","MWE_RS_006 - Create Follow On Work Order Add To Backlog: Create Follow On Work Order Add To Backlog","",""
"","4546","Then I enter ""MWE 1.13.0 TESTING"" in textfield ""Please enter a reason for returning the work...""","","Thu Feb 05 18:43:25 GMT 2026","passed","Thu Feb 05 18:43:30 GMT 2026","","MWE_RS_059 - Return Work For Other People: Return Work For Other People","",""
"","2900","Then I click on ""ON HOLD"" button","","Thu Jan 29 12:10:54 GMT 2026","passed","Thu Jan 29 12:10:57 GMT 2026","","MWE_RS_002 - Start and Pause Work Order: Start and Pause Work Order","",""
"","1345","Then The status of the work Order is in ""In Progress""","","Fri Jan 30 11:03:00 GMT 2026","passed","Fri Jan 30 11:03:01 GMT 2026","","MWE_RS_022 - Check out Materials and make Reservations: Checkout Materials and make Reservations","",""
"","1327","When I set Region as ""Europe""","","Mon Feb 02 11:41:19 GMT 2026","passed","Mon Feb 02 11:41:20 GMT 2026","","MWE_RS_024 - User level Notifications: User level Notifications","",""
"","1734","When I click on ""Reject"" button","","Wed Feb 04 14:48:05 GMT 2026","passed","Wed Feb 04 14:48:07 GMT 2026","","MWE_RS_056 - Attach a Document to assigned Work Order and verify in Files tab: Attach a Document to assigned Work Order and verify in Files tab","",""
